survey_id,species_name,scientific_name,family,iucn_status,count
1009,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1009,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1009,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1110,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1110,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1110,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,2
1110,Walet Linci,Collocalia linchi,NA,Least concern,1
1212,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1212,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1212,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1212,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1212,Pelanduk Semak,Malacocincla sepiaria,NA,Least concern,1
1212,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1212,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1212,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1329,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1329,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1329,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1329,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1329,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1329,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1329,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1329,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1446,Burung Madu Kelapa,Anthreptes malacensis,NA,Least concern,1
1446,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1446,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1446,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1446,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1446,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1446,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1446,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1446,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1446,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1446,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1446,Walet Linci,Collocalia linchi,NA,Least concern,1
1213,Lutung Jawa,Trachypithecus auratus,NA,Vulnerable,1
1010,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1010,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1010,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1010,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1010,Sepah Gunung,Pericrocotus miniatus,NA,Least concern,1
1010,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1010,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1111,Cipoh Kacat,Aegithina tiphia,NA,Least concern,2
1111,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1111,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,2
1111,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1214,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1214,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1214,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1214,Cucak Kuning,Rubigula dispar,NA,Least concern,1
1214,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1214,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1214,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1214,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1214,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,3
1214,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1214,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1330,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1330,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1330,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1330,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1330,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1330,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1447,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1447,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1447,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1447,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1447,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1447,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1447,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1447,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1447,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1447,Walet Linci,Collocalia linchi,NA,Least concern,1
1215,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1448,Babi hutan,Sus scrofa,NA,Least concern,1
1011,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1011,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1011,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1011,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1011,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1112,Caladi Tilik,Dendrocopos moluccensis,NA,Least concern,1
1112,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1216,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1216,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1216,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1331,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1331,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1331,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1331,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1331,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1449,Burung Madu Kelapa,Anthreptes malacensis,NA,Least concern,1
1449,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1449,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1449,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1449,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1449,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1449,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1449,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1332,Kubung Sunda,Galeopterus variegatus,NA,Least concern,1
1012,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1012,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1012,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1012,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1012,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1012,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1012,Sikatan Rimba Dada Cokelat,Cyornis olivaceus,NA,Least concern,1
1012,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1113,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1217,Cucak Kuricang,Brachypodius atriceps,NA,Least concern,1
1217,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1217,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1217,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1217,Raja Udang Meninting,Alcedo meninting,NA,Least concern,1
1217,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1217,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1333,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1333,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1333,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1333,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1333,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1333,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1333,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1450,Bondol Jawa,Lonchura leucogastroides,NA,Least concern,1
1450,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1450,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1450,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1450,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1450,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1450,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1450,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1450,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1450,Walet Linci,Collocalia linchi,NA,Least concern,1
1114,Kelelawar buah,Pteropopidae sp.,NA,NA,1
1334,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1451,Beluk/tando,Petaurista petaurista,NA,Least concern,2
1013,Bubut Besar,Centropus sinensis,NA,Least concern,1
1013,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1013,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1013,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1013,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1013,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1013,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1013,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1013,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1013,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1115,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1115,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1218,Cucak Kuricang,Brachypodius atriceps,NA,Least concern,1
1218,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1218,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1218,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1218,Sikatan Emas,Ficedula zanthopygia,NA,Least concern,1
1218,Sikep Madu Asia,Pernis ptilorhynchus,NA,Least concern,1
1218,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1218,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1218,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1218,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1335,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1335,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1335,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1335,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1335,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1335,Punai Penganten,Treron griseicauda,NA,Least concern,1
1335,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1452,Burung Madu Sriganti,Cinnyris ornatus,NA,Least concern,1
1452,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1452,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1452,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1452,Jingjing Petulak,Tephrodornis virgatus,NA,Least concern,1
1452,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1452,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1452,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1452,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1452,Wiwik Lurik,Cacomantis sonneratii,NA,Least concern,1
1001,Beluk/tando,Petaurista petaurista,NA,Least concern,1
1001,Monyet Ekor Panjang,Macaca fascicularis,NA,Endangered,1
1336,Kubung Sunda,Galeopterus variegatus,NA,Least concern,1
1336,Kukang Jawa,Nycticebus javanicus,NA,Critically endangered,1
1336,Monyet Ekor Panjang,Macaca fascicularis,NA,Endangered,1
1014,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1014,Cekakak Batu,Lacedo pulchella,NA,Least concern,1
1014,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1014,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1014,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1014,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1116,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1116,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1116,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1116,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1219,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1219,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1219,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1219,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1219,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1337,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1337,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1337,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1337,Punai Penganten,Treron griseicauda,NA,Least concern,1
1337,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1337,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1337,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1453,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1453,Cabai Jawa,Dicaeum trochileum,NA,Least concern,1
1453,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1453,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1453,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1453,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1453,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1453,Sikatan Sisi Gelap,Muscicapa sibirica,NA,Least concern,1
1453,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1453,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1453,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1453,Walet Linci,Collocalia linchi,NA,Least concern,1
1015,Bubut Besar,Centropus sinensis,NA,Least concern,1
1015,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1015,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1015,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1015,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1015,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1015,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1117,Burung Madu Sriganti,Cinnyris jugularis,NA,Least concern,1
1117,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1117,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1117,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1117,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1220,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1338,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1338,Cucak Kuricang,Brachypodius atriceps,NA,Least concern,1
1338,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1338,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1338,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1338,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1338,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1338,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1454,Burung Madu Kelapa,Anthreptes malacensis,NA,Least concern,1
1454,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1454,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1454,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1454,Kancilan Bakau,Pachycephala cinerea,NA,Least concern,1
1454,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1454,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1454,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1454,Walet Linci,Collocalia linchi,NA,Least concern,1
1118,Kukang Jawa,Nycticebus javanicus,NA,Critically endangered,1
1016,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1016,Cekakak Jawa,Halcyon cyanoventris,NA,Least concern,1
1016,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1016,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1016,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1016,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1016,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1016,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1016,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1016,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1016,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1016,Wiwik Rimba,Cacomantis variolosus sepulcralis,NA,Least concern,1
1119,Takur Tenggeret,Psilopogon australis,NA,Least concern,3
1119,Wiwik Rimba,Cacomantis variolosus sepulcralis,NA,Least concern,1
1221,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1221,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1221,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1221,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1221,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1221,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1339,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1339,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1339,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1339,Pelatuk Besi,Dinopium javanense,NA,Least concern,1
1339,Punai Penganten,Treron griseicauda,NA,Least concern,1
1339,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1339,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1339,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,1
1455,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1455,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,2
1455,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1455,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,2
1455,Perenjak Padi,Prinia inornata,NA,Least concern,1
1455,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1455,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1455,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1455,Wiwik Rimba,Cacomantis variolosus,NA,Least concern,1
1120,Bajing Terbang Jawa,Iomys horsfieldii,NA,Least concern,1
1222,Landak,Hystrix javanica,NA,Least concern,1
1017,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1017,Cekakak Batu,Lacedo pulchella,NA,Least concern,1
1017,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1017,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1121,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1121,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1121,Merbah Cerukcuk,Pycnonotus goiavier,NA,Least concern,1
1223,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1223,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1223,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1223,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1223,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1223,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1223,Wiwik Kelabu,Cacomantis merulinus,NA,Least concern,2
1340,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1340,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1340,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1340,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1340,Kehicap Ranting,Hypothymis azurea,NA,Least concern,1
1340,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1340,Pijantung Besar,Arachnothera robusta,NA,Least concern,1
1340,Punai Penganten,Treron griseicauda,NA,Least concern,1
1340,Sempur Hujan Rimba,Eurylaimus javanicus,NA,Least concern,1
1340,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1340,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1456,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1456,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1456,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1456,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1456,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1456,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1456,Sempur Hujan Rimba,Eurylaimus javanicus,NA,Least concern,1
1456,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1456,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1456,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1456,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,1
1002,Lutung Jawa,Trachypithecus auratus,NA,Vulnerable,1
1457,Beluk/tando,Petaurista petaurista,NA,Least concern,1
1457,Codot krawar,Cynopterus brachyotis,NA,Least concern,1
1018,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1018,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1018,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1018,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1018,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1018,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1018,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1018,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1018,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1018,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1018,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1122,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1224,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1224,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1224,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1341,Bubut Besar,Centropus sinensis,NA,Least concern,1
1341,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1341,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1341,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1341,Kadalan Birah,Phaenicophaeus curvirostris,NA,Least concern,1
1341,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1341,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1341,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1341,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1458,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1458,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1458,Gelatik Batu Kelabu,Parus major,NA,Least concern,1
1458,Kedasi Hitam,Surniculus lugubris,NA,Least concern,1
1458,Paok Pancawarna,Hydrornis guajanus,NA,Least concern,1
1458,Pijantung Kecil,Arachnothera longirostra,NA,Least concern,1
1458,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1458,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1458,Walet Linci,Collocalia linchi,NA,Least concern,1
1458,Wiwik Rimba,Cacomantis variolosus,NA,Least concern,1
1019,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1019,Cucak Kuning,Rubigula dispar,NA,Vulnerable,1
1019,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1019,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1019,Sepah Kecil,Pericrocotus cinnamomeus,NA,Least concern,1
1019,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1019,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1019,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
1123,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1225,Burung Madu Kelapa,Anthreptes malacensis,NA,Least concern,1
1225,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1225,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,2
1225,Takur Bultok,Psilopogon lineatus,NA,Least concern,1
1342,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1342,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1342,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1342,Pijantung Besar,Arachnothera robusta,NA,Least concern,1
1342,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1459,Cekakak Sungai,Todiramphus chloris,NA,Least concern,1
1459,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1459,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1459,Delimukan Zamrud,Chalcophaps indica,NA,Least concern,1
1459,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1459,Pelanduk Topi Jawa,Pellorneum capistratum,NA,Least concern,1
1459,Pelatuk Besi,Dinopium javanense,NA,Least concern,1
1459,Sepah Hutan,Pericrocotus flammeus,NA,Least concern,1
1459,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1459,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1459,Takur Ungkut Ungkut,Psilopogon haemacephalus,NA,Least concern,1
1459,Tepekong Jambul,Hemiprocne longipennis,NA,Least concern,1
1459,Walet Linci,Collocalia linchi,NA,Least concern,1
1459,Walik Kembang,Ptilinopus melanospilus,NA,Least concern,2
1020,Cinenen Pisang,Orthotomus sutorius,NA,Least concern,1
1020,Cipoh Kacat,Aegithina tiphia,NA,Least concern,1
1020,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1020,Pijantung Gunung,Arachnothera affinis,NA,Least concern,1
1020,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1124,Cabai Bunga Api,Dicaeum trigonostigma,NA,Least concern,1
1124,Cekakak Batu,Lacedo pulchella,NA,Least concern,1
1124,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1124,Merbah Corok Corok,Pycnonotus simplex,NA,Least concern,1
1124,Serindit Jawa,Loriculus pusillus,NA,Near Threatened,1
1124,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1226,Cipoh Kacat,Aegithina tiphia,NA,Least concern,2
1226,Cucak Kutilang,Pycnonotus aurigaster,NA,Least concern,1
1226,Elang Ular Bido,Spilornis cheela,NA,Least concern,1
1226,Jingjing Batu,Hemipus hirundinaceus,NA,Least concern,1
1226,Sikep Madu Asia,Pernis ptilorhynchus,NA,Least concern,1
1226,Takur Tenggeret,Psilopogon australis,NA,Least concern,1
1226,Takur Tulung Tumpuk,Psilopogon javensis,NA,Least concern,1
